"Time, s","Air Region [Case 28]","Air Region 2 [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/RotorCore [Case 28]","Rotor/Shaft [Case 28]","Stator/Slot1/Wire1 [Case 28]","Stator/Slot1/Wire2 [Case 28]","Stator/Slot1/Wire3 [Case 28]","Stator/Slot1/Wire4 [Case 28]","Stator/Slot2/Wire1 [Case 28]","Stator/Slot2/Wire2 [Case 28]","Stator/Slot2/Wire3 [Case 28]","Stator/Slot2/Wire4 [Case 28]","Stator/Slot3/Wire1 [Case 28]","Stator/Slot3/Wire2 [Case 28]","Stator/Slot3/Wire3 [Case 28]","Stator/Slot3/Wire4 [Case 28]","Stator/Slot4/Wire1 [Case 28]","Stator/Slot4/Wire2 [Case 28]","Stator/Slot4/Wire3 [Case 28]","Stator/Slot4/Wire4 [Case 28]","Stator/Slot5/Wire1 [Case 28]","Stator/Slot5/Wire2 [Case 28]","Stator/Slot5/Wire3 [Case 28]","Stator/Slot5/Wire4 [Case 28]","Stator/Slot6/Wire1 [Case 28]","Stator/Slot6/Wire2 [Case 28]","Stator/Slot6/Wire3 [Case 28]","Stator/Slot6/Wire4 [Case 28]","Stator/Slot7/Wire1 [Case 28]","Stator/Slot7/Wire2 [Case 28]","Stator/Slot7/Wire3 [Case 28]","Stator/Slot7/Wire4 [Case 28]","Stator/Slot8/Wire1 [Case 28]","Stator/Slot8/Wire2 [Case 28]","Stator/Slot8/Wire3 [Case 28]","Stator/Slot8/Wire4 [Case 28]","Stator/Slot9/Wire1 [Case 28]","Stator/Slot9/Wire2 [Case 28]","Stator/Slot9/Wire3 [Case 28]","Stator/Slot9/Wire4 [Case 28]","Stator/Slot10/Wire1 [Case 28]","Stator/Slot10/Wire2 [Case 28]","Stator/Slot10/Wire3 [Case 28]","Stator/Slot10/Wire4 [Case 28]","Stator/Slot11/Wire1 [Case 28]","Stator/Slot11/Wire2 [Case 28]","Stator/Slot11/Wire3 [Case 28]","Stator/Slot11/Wire4 [Case 28]","Stator/Slot12/Wire1 [Case 28]","Stator/Slot12/Wire2 [Case 28]","Stator/Slot12/Wire3 [Case 28]","Stator/Slot12/Wire4 [Case 28]","Stator/StatorCore [Case 28]","Total [Case 28]"
"0.000826388888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.8540088416","91.1902668208","102.887552476","117.788028478","87.0408396412","88.4502780639","127.918413876","404.444940215","21.2006627507","35.9187457866","78.4841688108","185.694306267","38.1887016438","86.1827024129","159.301890165","320.167820861","176.498683842","178.163936978","183.379843192","197.231763068","176.291887215","177.081222077","179.172244865","190.064087376","84.8325854649","91.1646096578","102.857804398","117.76616105","87.0262033098","88.465752232","127.934851692","404.519458188","21.1949066132","35.9678381896","78.5048705454","185.772306516","38.1416596339","86.1227423123","159.176599856","320.03990521","176.575520906","178.084775353","183.455354727","197.150546671","176.361261566","176.997562112","179.239902858","189.950409862","0","6974.90058465"
"0.000829861111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.5055816811","96.7825511547","109.679157414","131.780297947","90.8221947129","93.9809987473","134.253343052","480.319145341","18.9190668122","23.5429763456","56.0398954058","152.844704101","36.4813475276","86.5568345272","162.469130817","322.416395317","175.222584332","178.17177499","185.454133978","200.50216247","174.15019428","174.689675137","176.194728016","186.221213647","89.4830266775","96.756258103","109.651426668","131.757541155","90.8114587833","93.9938868285","134.266237669","480.363823432","18.8749152082","23.5949192725","56.0950270258","152.985543123","36.4104039472","86.4363471087","162.263799695","322.175908993","175.299262472","178.094565446","185.530783506","200.423485553","174.221337006","174.608885753","176.264120837","186.126743311","0","7073.48979533"
"0.000833333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.1887569371","102.532203966","117.160160704","152.061128684","94.7346929163","99.5199012459","139.834282497","551.904564784","20.5231551667","15.974740138","38.9335845222","124.891376454","35.4104190389","87.9779537529","166.841688619","326.966919566","174.659917716","179.706627274","190.140662787","211.198399159","171.818465576","172.170816559","173.335661786","193.392473864","94.1654436015","102.50926804","117.135880227","152.040115429","94.7260611155","99.5312332831","139.841867358","551.932066899","20.4430211206","16.0042598864","38.9678663888","124.997921212","35.3449499369","87.8755813371","166.667088936","326.759066369","174.72976709","179.63527482","190.210330079","211.124488504","171.885415862","172.097934957","173.400593557","193.317347424","0","7271.22139715"
"0.000836805555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.9026994332","108.447282383","125.583640198","179.746258471","98.8653371028","104.901993805","144.421023764","611.97122078","25.2759971009","12.4180647004","26.4212210639","102.090766336","34.946217318","90.3881800991","172.343472082","333.512909297","175.465562763","183.616653066","198.22617513","228.881788907","169.288968714","169.505226245","170.441106398","201.396701197","98.8807857569","108.426653119","125.561333896","179.726692151","98.8584922905","104.911573646","144.425212814","611.97913898","25.173625666","12.429391878","26.4307401085","102.145372299","34.9068765942","90.3403265284","172.254357344","333.411812239","175.517709525","183.550227138","198.272903114","228.806248621","169.344893614","169.445880017","170.494269824","201.341000765","0","7533.69398428"
"0.000840277777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.646175944","114.508579961","135.002836839","212.723663368","103.179779941","110.182065208","148.563342389","655.125719165","32.6471405024","12.1634048164","17.6828123041","83.4518545013","35.0894639024","93.7293132943","178.897451036","341.864599056","177.397607142","189.308117292","208.358059736","250.331266635","166.566585566","166.724808599","167.480161801","200.670100935","103.623239264","114.495923595","134.984264801","212.726133716","103.171147838","110.193454405","148.561244015","655.098451615","32.4583042901","12.1405096964","17.7109448065","83.5777579479","34.9957338652","93.5716591356","178.660383854","341.558825076","177.433168597","189.249170623","208.386914035","250.256716039","166.611259834","166.679134432","167.522187454","200.627700228","0","7809.58913909"
"0.00084375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108.403186935","120.578031474","144.896306048","245.092086003","107.665120114","115.122735108","152.065383564","673.957078279","43.1295695999","15.1166396762","11.9993547751","66.6671251506","35.2119477764","96.7124992364","184.704743261","349.324026673","180.195062651","195.94203985","218.502927099","272.466301415","163.641950936","163.858105861","164.500374356","188.834995449","108.377602179","120.580243738","144.884136321","245.129084523","107.651273439","115.138168407","152.052740304","673.898950481","42.8465021923","15.0310030368","12.0185470485","66.8377977179","35.064113859","96.4391152597","184.312029029","348.801714557","180.207735118","195.894577564","218.506843967","272.393872532","163.669381797","163.830890591","164.525377377","188.808954303","0","8035.48824663"
"0.000847222222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113.163357897","126.790052061","155.603172413","270.433536174","112.234182294","119.589672905","154.485243506","672.34589566","58.8162423505","22.4975518166","9.54822537926","50.2427970682","35.0492377102","98.7164064004","188.905623983","354.629420171","183.969428399","203.479626705","228.510963103","293.751427915","160.524617697","161.017248074","161.913677715","176.248050236","113.13572935","126.806138568","155.596853464","270.490533658","112.214754888","119.609915786","154.463891488","672.292511882","58.4927983428","22.351642804","9.52572675465","50.3857683037","34.8837516826","98.3988067536","188.454213042","354.019729837","183.970796385","203.445055937","228.504993409","293.692615515","160.540145478","161.00145999","161.926033915","176.235077216","0","8222.90460208"
"0.000850694444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117.920243061","133.076908872","166.751344525","288.521112571","116.834736985","123.687060711","156.112972074","648.979306588","80.8980671287","35.5068086396","11.4734106729","35.5562010995","36.6934481578","102.582004355","195.32299783","362.90412736","189.750392549","213.670345246","240.517954462","317.237295844","157.247501104","158.265416771","159.992458771","174.006966141","117.893406104","133.099184006","166.745518477","288.586521057","116.81266476","123.710178208","156.088907463","648.925211127","80.5343584919","35.3090598367","11.4013664095","35.6414223792","36.5394237553","102.260603108","194.868745853","362.284129367","189.741837176","213.640811493","240.500583244","317.181381193","157.254743417","158.257616508","159.995624845","174.002719429","0","8444.78509922"
"0.000854166666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122.621624841","138.883597487","176.124836533","300.950317118","121.420299736","127.711241892","158.198480764","604.076553807","106.116359019","52.2078993701","17.3963206616","25.3258842695","39.4626644024","107.233189223","202.522532706","372.162793348","199.201995561","228.333308303","256.399473707","345.410111214","153.823005274","155.616710767","158.845835398","186.949003826","122.596535264","138.909621989","176.116535382","301.008893734","121.396597628","127.735756695","158.173458596","604.040414862","105.778236148","52.0399787302","17.3170118891","25.3504779241","39.3671152454","106.998729298","202.188902791","371.702076227","199.204062217","228.314953588","256.397230832","345.373581232","153.831057053","155.607164268","158.848924949","186.938199556","0","8712.22955533"
"0.000857638888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127.241298202","144.144128977","183.341823087","303.282359772","125.976164568","131.620966027","160.564893647","547.654125159","130.149952803","68.6723522644","24.4988270919","19.4489627561","41.9662599571","111.147106375","208.489299514","379.696628543","208.604282904","242.523236324","270.57676028","373.754917214","150.281119226","153.0812142","158.605395558","212.497523061","127.215752515","144.176174207","183.333401239","303.352229726","125.949277047","131.647914575","160.534683272","547.607082353","129.577046386","68.3863244708","24.3485278943","19.4411791104","41.8053580327","110.810182198","208.019051843","379.048507969","208.583425937","242.499604848","270.546736273","373.704674893","150.278475779","153.082367436","158.597087938","212.505430527","0","8952.87009398"
"0.000861111111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131.714566062","148.697810801","188.120440664","295.488895757","130.505669087","135.429862797","163.127710056","487.228976887","150.112939486","81.4843936974","29.6008867369","16.1465395858","43.1930210892","112.860134707","211.268524607","382.759745794","210.69770838","246.348473875","271.616703132","385.422673545","146.646747851","150.775570334","159.644763221","242.900440712","131.690280344","148.72843604","188.104874063","295.543661556","130.477872264","135.457471955","163.097045822","487.194222395","149.560710648","81.2393709449","29.4732818797","16.1297693682","43.0634469673","112.610021424","210.919981069","382.273121234","210.657853094","246.318436009","271.565474137","385.382669131","146.636742833","150.785991622","159.630030116","242.911621381","0","9041.24558516"
"0.000864583333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136.004603734","152.52522666","190.714795784","284.046177251","135.101814908","139.194460145","165.783181211","427.929989372","164.711516364","88.4435474131","31.0575088678","13.9551938694","44.0137174625","113.901439239","212.955794544","384.280073783","207.076999672","242.442530744","264.336307677","382.194911865","142.955159897","148.667579747","161.706166828","271.904037735","135.980539675","152.554981869","190.692949238","284.089313287","135.072652347","139.222894626","165.750068295","427.898399119","164.19731862","88.224124194","30.9452162245","13.9412684706","43.905896309","113.716558977","212.69917261","383.919920654","206.999621191","242.393284945","264.23437565","382.128335095","142.93275111","148.695454409","161.684353013","271.946233228","0","9009.72841793"
"0.000868055555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140.119761528","155.742910638","191.710894421","275.284957704","139.872355717","143.286869512","169.667939452","371.135551456","157.067311059","79.8340701577","24.6943771909","14.3489963238","43.5106791708","112.760551279","211.511403033","381.652768009","199.803475151","234.050073906","254.084479025","375.166857658","139.162180939","146.383448607","163.415529097","287.278417247","140.092685947","155.778227866","191.686359352","275.32952959","139.838524781","143.316542974","169.623198294","371.088279584","156.055404757","79.4863163676","24.5361552349","14.3696241327","43.3267304867","112.455947399","211.086463736","381.068737408","199.646800462","233.962808897","253.881642269","375.045747862","139.113102039","146.446895386","163.375560104","287.390679819","0","8819.54782303"
"0.000871527777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144.062136052","158.436536938","191.457416948","272.875627138","144.815883347","148.2217861","176.281999648","323.079524124","134.732097658","62.23468045","16.5734470485","26.179572884","40.4917313275","107.241206704","203.886418927","370.736642939","193.960918197","226.955045658","246.548706697","370.159319545","135.189258255","143.816925201","164.238303878","287.56389253","144.03670554","158.469205098","191.427329271","272.912219881","144.783757904","148.249614355","176.236116875","323.066417161","134.329823865","62.2299189964","16.5667122011","26.1416345302","40.5138126285","107.282157896","203.934564823","370.792899367","193.876121129","226.925001116","246.446183425","370.116433772","135.159068037","143.856924181","164.213889742","287.623463355","0","8578.92905334"
"0.000875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147.83585174","160.680739228","189.964611182","276.560931921","150.17311119","154.681703364","185.402509265","286.935214134","116.420523905","48.0847614986","14.1123260591","53.7058074797","37.1674445641","100.956289273","194.964447468","358.179459326","189.273617702","220.770407429","241.094490864","363.653306979","131.018318048","140.65847351","163.693031736","276.709787742","147.813636596","160.708162136","189.930344456","276.575121959","150.145603645","154.700068662","185.345523195","286.879852078","115.814813519","47.8863052726","14.0667612991","53.8144143486","37.0591850617","100.760328125","194.671156933","357.779951755","189.105327041","220.693396926","240.893889165","363.543559202","130.966072424","140.732251143","163.662141822","276.837117671","0","8403.08215004"
"0.000878472222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151.458743794","162.710676399","187.93950144","282.534219638","155.224897146","160.815395984","203.678619355","285.562072405","107.033915411","41.6373133781","19.9878567275","127.156005862","31.4048687112","89.8157017616","178.918856979","336.058481839","182.226707529","212.9457743","234.903116581","353.483180652","126.62611997","136.857347154","161.586367356","262.60075151","151.429703718","162.743853966","187.8983443","282.549567203","155.195010835","160.841599889","203.557383578","285.421176199","106.504374506","41.4590041607","19.9374024645","127.147177678","31.3081724579","89.6300712978","178.631181654","335.662248771","182.092809334","212.897644574","234.740191727","353.398581076","126.577283186","136.922995368","161.555303882","262.715185418","0","8383.98275913"
"0.000881944444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154.930471592","164.744425794","186.296123636","283.029091436","159.524490882","167.233965816","228.93119623","294.136248876","100.251980931","38.6406083306","34.7479550375","234.956885955","24.179414255","74.8704942846","156.805819315","305.720154793","175.791458148","207.071336416","231.971866655","345.73911017","122.086068758","132.644682484","158.132906499","247.195576675","154.907702936","164.772494391","186.263000639","283.056979066","159.502560476","167.251758892","228.836619643","294.070194373","100.180191818","38.672344755","34.6816974602","234.675984997","24.2072962231","74.9233770261","156.870672761","305.809420382","175.796374011","207.11107662","231.981135067","345.770310146","122.071180269","132.657240592","158.116153965","247.214747355","0","8459.03284683"
