"Case Range","1",,,"2",,,"3",,,"4"
"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)"
"0.036625","-541377.23469",,"0.0122083333333","-1624551.53232",,"0.007325","-1697426.40798",,"0.00523214285714","-1017476.41493"
"0.03675","-754045.725405",,"0.01225","-1768909.32021",,"0.00735","-1881321.23764",,"0.00525","-1257175.20122"
"0.036875","-1062022.09345",,"0.0122916666667","-2071429.70621",,"0.007375","-2209446.57437",,"0.00526785714286","-1621700.85801"
"0.037","-1371834.72694",,"0.0123333333333","-2478732.61226",,"0.0074","-2657517.89827",,"0.00528571428571","-2105520.75193"
"0.037125","-1589771.75575",,"0.012375","-2899683.38763",,"0.007425","-3159429.18494",,"0.00530357142857","-2662582.16337"
"0.03725","-1689169.3293",,"0.0124166666667","-3263044.19633",,"0.00745","-3648041.60172",,"0.00532142857143","-3235496.85662"
"0.037375","-1630020.88176",,"0.0124583333333","-3482583.55324",,"0.007475","-4038128.09969",,"0.00533928571429","-3746952.43594"
"0.0375","-1441987.49784",,"0.0125","-3525935.3308",,"0.0075","-4276418.07584",,"0.00535714285714","-4136443.54019"
"0.037625","-1222818.58899",,"0.0125416666667","-3444662.37365",,"0.007525","-4379763.16178",,"0.005375","-4398407.21026"
"0.03775","-1034287.71152",,"0.0125833333333","-3289047.63271",,"0.00755","-4379165.91539",,"0.00539285714286","-4548190.68168"
"0.037875","-861901.144441",,"0.012625","-3066705.42244",,"0.007575","-4279833.99888",,"0.00541071428571","-4586868.48305"
"0.038","-725311.361999",,"0.0126666666667","-2817900.3914",,"0.0076","-4112218.49443",,"0.00542857142857","-4535525.67192"
"0.038125","-647309.561138",,"0.0127083333333","-2591238.4309",,"0.007625","-3922608.5618",,"0.00544642857143","-4433623.97608"
"0.03825","-596019.709641",,"0.01275","-2398647.74396",,"0.00765","-3737337.35806",,"0.00546428571429","-4311236.87627"
"0.038375","-527719.850058",,"0.0127916666667","-2222518.5291",,"0.007675","-3556569.62453",,"0.00548214285714","-4177805.94703"
"0.0385","-470404.664415",,"0.0128333333333","-2079020.76126",,"0.0077","-3398634.02377",,"0.0055","-4052860.59224"
"0.038625","-475893.893042",,"0.012875","-2013338.02075",,"0.007725","-3308030.20314",,"0.00551785714286","-3978872.08673"
"0.03875","-538878.463222",,"0.0129166666667","-2031926.12867",,"0.00775","-3303476.07276",,"0.00553571428571","-3982193.87522"
"0.038875","-632416.996715",,"0.0129583333333","-2111030.39239",,"0.007775","-3372151.14551",,"0.00555357142857","-4059977.95084"
"0.039","-732193.048623",,"0.013","-2223872.39485",,"0.0078","-3492138.61339",,"0.00557142857143","-4197065.75232"
"0.039125","-779376.446945",,"0.0130416666667","-2308751.12462",,"0.007825","-3609886.38779",,"0.00558928571429","-4349840.67411"
"0.03925","-734396.310826",,"0.0130833333333","-2301632.22489",,"0.00785","-3657737.08921",,"0.00560714285714","-4454548.11132"
"0.039375","-618111.526719",,"0.013125","-2192117.98694",,"0.007875","-3606071.18108",,"0.005625","-4472015.05938"
"0.0395","-464678.30185",,"0.0131666666667","-2004169.31485",,"0.0079","-3462526.65507",,"0.00564285714286","-4397154.3282"
"0.039625","-250088.514448",,"0.0132083333333","-1726364.72141",,"0.007925","-3219271.1082",,"0.00566071428571","-4221160.9207"
"0.03975","-478.682234936",,"0.01325","-1367051.55369",,"0.00795","-2877759.78989",,"0.00567857142857","-3940968.58454"
"0.039875","200863.67754",,"0.0132916666667","-991663.544954",,"0.007975","-2484699.34959",,"0.00569642857143","-3589358.46951"
"0.04","276258.357438",,"0.0133333333333","-698055.487002",,"0.008","-2128217.26071",,,
"0.040125","171269.528921",,"0.013375","-585692.731273",,"0.008025","-1910760.33296",,,
"0.04025","-129702.689316",,"0.0134166666667","-722608.547155",,"0.00805","-1915599.22999",,,
"0.040375","-555569.829437",,"0.0134583333333","-1096602.66134",,"0.008075","-2164292.95523",,,
"0.0405","-953954.404816",,"0.0135","-1594122.76423",,"0.0081","-2587751.90315",,,
"0.040625","-1218855.2366",,"0.0135416666667","-2084080.51059",,"0.008125","-3074523.57303",,,
"0.04075","-1304113.62083",,"0.0135833333333","-2462284.43809",,"0.00815","-3518229.27359",,,
"0.040875","-1199648.32803",,"0.013625","-2647464.06837",,"0.008175","-3824153.3521",,,
"0.041","-929147.138926",,"0.0136666666667","-2600911.37499",,"0.0082","-3928661.35032",,,
"0.041125","-555239.029745",,"0.0137083333333","-2336145.78449",,"0.008225","-3813199.14052",,,
"0.04125","-206806.649274",,"0.01375","-1941472.2423",,"0.00825","-3525722.83368",,,
"0.041375","-4088.44550551",,"0.0137916666667","-1555324.63254",,"0.008275","-3174006.70086",,,
"0.0415","12526.1548958",,"0.0138333333333","-1291866.30186",,"0.0083","-2872168.117",,,
"0.041625","-141766.44595",,"0.013875","-1214765.92163",,"0.008325","-2705575.43128",,,
"0.04175","-411216.156299",,"0.0139166666667","-1333371.48861",,"0.00835","-2715836.00676",,,
"0.041875","-704869.907096",,"0.0139583333333","-1596697.67097",,"0.008375","-2887947.52393",,,
"0.042","-926655.878128",,"0.014","-1912802.58986",,"0.0084","-3158884.57524",,,
"0.042125","-1039830.60696",,"0.0140416666667","-2199764.13631",,"0.008425","-3453750.94984",,,
"0.04225","-1046242.46788",,"0.0140833333333","-2399140.6852",,"0.00845","-3705981.32126",,,
"0.042375","-931606.953794",,"0.014125","-2450514.27548",,"0.008475","-3845572.12397",,,
"0.0425","-695138.510517",,"0.0141666666667","-2308621.88172",,"0.0085","-3809495.96066",,,
"0.042625","-359947.55614",,"0.0142083333333","-1961530.45239",,"0.008525","-3561097.71992",,,
"0.04275","32008.0629796",,"0.01425","-1434474.08687",,"0.00855","-3099480.8788",,,
"0.042875","430186.901167",,"0.0142916666667","-783061.934955",,"0.008575","-2459604.44252",,,
"0.043","781394.066604",,"0.0143333333333","-82347.9379567",,"0.0086","-1703905.11445",,,
"0.043125","1063474.69822",,"0.014375","605666.511686",,"0.008625","-897012.465758",,,
"0.04325","1254533.77176",,"0.0144166666667","1224155.43787",,"0.00865","-103579.839356",,,
"0.043375","1309404.95929",,"0.0144583333333","1698439.48077",,"0.008675","596343.082329",,,
"0.0435","1221173.18109",,"0.0145","1976796.98528",,"0.0087","1133686.48475",,,
"0.043625","1019459.10326",,"0.0145416666667","2048407.50826",,"0.008725","1471469.35479",,,
"0.04375","768038.428729",,"0.0145833333333","1952702.67865",,"0.00875","1619949.18024",,,
"0.043875","555647.708306",,"0.014625","1778057.91756",,"0.008775","1641411.30388",,,
"0.044","470095.38845",,"0.0146666666667","1640449.40719",,"0.0088","1636747.82439",,,
"0.044125","541376.418042",,"0.0147083333333","1624541.73455",,"0.008825","1697417.31166",,,
"0.04425","754045.760843",,"0.01475","1768901.89104",,,,,,
"0.044375","1062022.29548",,"0.0147916666667","2071432.78097",,,,,,
"0.0445","1371836.08845",,"0.0148333333333","2478728.58663",,,,,,
"0.044625","1589771.7095",,"0.014875","2899662.99784",,,,,,
"0.04475","1689169.21541",,"0.0149166666667","3263030.68286",,,,,,
"0.044875","1630020.79824",,"0.0149583333333","3482565.96628",,,,,,
"0.045","1441987.88639",,"0.015","3525920.06031",,,,,,
"0.045125","1222818.00724",,"0.0150416666667","3444648.04272",,,,,,
"0.04525","1034289.18462",,"0.0150833333333","3289033.32823",,,,,,
"0.045375","861901.851932",,"0.015125","3066713.20385",,,,,,
"0.0455","725311.087835",,"0.0151666666667","2817899.14141",,,,,,
"0.045625","647308.409548",,"0.0152083333333","2591231.20899",,,,,,
"0.04575","596018.453282",,"0.01525","2398644.96447",,,,,,
"0.045875","527720.057873",,"0.0152916666667","2222509.40079",,,,,,
"0.046","470404.806018",,"0.0153333333333","2079041.518",,,,,,
"0.046125","475894.018422",,"0.015375","2013350.16694",,,,,,
"0.04625","538878.432238",,"0.0154166666667","2031890.89257",,,,,,
"0.046375","632414.2886",,"0.0154583333333","2111000.09714",,,,,,
"0.0465","732192.998222",,"0.0155","2223854.85749",,,,,,
"0.046625","779377.101678",,"0.0155416666667","2308762.74675",,,,,,
"0.04675","734395.832943",,"0.0155833333333","2301640.30396",,,,,,
"0.046875","618111.862382",,"0.015625","2192123.78279",,,,,,
"0.047","464678.619003",,"0.0156666666667","2004177.32021",,,,,,
"0.047125","250088.825385",,"0.0157083333333","1726382.25261",,,,,,
"0.04725","478.948978465",,"0.01575","1367041.51373",,,,,,
"0.047375","-200864.506377",,"0.0157916666667","991663.319781",,,,,,
"0.0475","-276258.578361",,"0.0158333333333","698060.302614",,,,,,
"0.047625","-171269.114637",,"0.015875","585694.008581",,,,,,
"0.04775","129703.53197",,"0.0159166666667","722600.902526",,,,,,
"0.047875","555569.383989",,"0.0159583333333","1096610.97306",,,,,,
"0.048","953956.230933",,"0.016","1594128.28945",,,,,,
"0.048125","1218857.82553",,"0.0160416666667","2084070.12261",,,,,,
"0.04825","1304113.11279",,"0.0160833333333","2462285.01445",,,,,,
"0.048375","1199647.89499",,"0.016125","2647463.32257",,,,,,
"0.0485","929146.401323",,"0.0161666666667","2600927.73939",,,,,,
"0.048625","555238.438592",,"0.0162083333333","2336151.04292",,,,,,
"0.04875","206805.698413",,"0.01625","1941473.2982",,,,,,
"0.048875","4088.28580384",,"0.0162916666667","1555325.1067",,,,,,
"0.049","-12527.6783088",,"0.0163333333333","1291867.36151",,,,,,
"0.049125","141766.711863",,"0.016375","1214755.24989",,,,,,
"0.04925","411216.39978",,"0.0164166666667","1333352.10374",,,,,,
"0.049375","704870.073892",,"0.0164583333333","1596683.73673",,,,,,
"0.0495","926656.052618",,"0.0165","1912792.01243",,,,,,
"0.049625","1039831.19931",,"0.0165416666667","2199748.26634",,,,,,
"0.04975","1046242.57936",,"0.0165833333333","2399150.9307",,,,,,
"0.049875","931606.929057",,"0.016625","2450521.01585",,,,,,
"0.05","695138.548391",,"0.0166666666667","2308632.21769",,,,,,
"0.050125","359947.463478",,"0.0167083333333","1961548.01343",,,,,,
"0.05025","-32008.2451993",,"0.01675","1434466.84412",,,,,,
"0.050375","-430186.418639",,"0.0167916666667","783049.908602",,,,,,
"0.0505","-781393.961039",,"0.0168333333333","82349.97085",,,,,,
"0.050625","-1063474.72516",,"0.016875","-605670.617862",,,,,,
"0.05075","-1254533.69259",,"0.0169166666667","-1224152.15151",,,,,,
"0.050875","-1309405.02259",,"0.0169583333333","-1698459.75681",,,,,,
"0.051","-1221173.08027",,"0.017","-1976803.15474",,,,,,
"0.051125","-1019459.60859",,"0.0170416666667","-2048397.57727",,,,,,
"0.05125","-768037.941878",,"0.0170833333333","-1952693.74292",,,,,,
"0.051375","-555647.866337",,"0.017125","-1778064.2331",,,,,,
"0.0515","-470095.307065",,"0.0171666666667","-1640439.53953",,,,,,
"0.051625","-541375.58742",,"0.0172083333333","-1624537.35416",,,,,,
"0.05175","-754046.426417",,"0.01725","-1768902.10505",,,,,,
"0.051875","-1062022.43504",,"0.0172916666667","-2071421.09557",,,,,,
"0.052","-1371835.33655",,"0.0173333333333","-2478725.36947",,,,,,
"0.052125","-1589771.62312",,"0.017375","-2899661.62855",,,,,,
"0.05225","-1689169.54845",,"0.0174166666667","-3263020.60135",,,,,,
"0.052375","-1630020.98431",,"0.0174583333333","-3482575.61163",,,,,,
"0.0525","-1441987.8947",,"0.0175","-3525939.28468",,,,,,
"0.052625","-1222818.06426",,"0.0175416666667","-3444660.86733",,,,,,
"0.05275","-1034287.42362",,"0.0175833333333","-3289039.18256",,,,,,
"0.052875","-861901.815892",,"0.017625","-3066721.57012",,,,,,
"0.053","-725311.625804",,"0.0176666666667","-2817894.5596",,,,,,
"0.053125","-647309.372935",,"0.0177083333333","-2591227.47844",,,,,,
"0.05325","-596019.895731",,"0.01775","-2398636.98275",,,,,,
"0.053375","-527719.605267",,"0.0177916666667","-2222502.18257",,,,,,
"0.0535","-470405.283814",,"0.0178333333333","-2079024.71471",,,,,,
"0.053625","-475893.741667",,"0.017875","-2013331.72903",,,,,,
"0.05375","-538878.274646",,"0.0179166666667","-2031896.22066",,,,,,
"0.053875","-632414.379366",,"0.0179583333333","-2111028.02372",,,,,,
"0.054","-732192.943278",,"0.018","-2223880.30879",,,,,,
"0.054125","-779376.98283",,"0.0180416666667","-2308747.03429",,,,,,
"0.05425","-734396.361073",,"0.0180833333333","-2301628.03194",,,,,,
"0.054375","-618111.63765",,"0.018125","-2192118.61982",,,,,,
"0.0545","-464677.180041",,"0.0181666666667","-2004166.08308",,,,,,
"0.054625","-250088.834251",,"0.0182083333333","-1726376.22238",,,,,,
"0.05475","-479.177035451",,"0.01825","-1367063.47768",,,,,,
"0.054875","200863.663997",,"0.0182916666667","-991683.905567",,,,,,
"0.055","276257.947436",,"0.0183333333333","-698046.174311",,,,,,
"0.055125","171269.15086",,"0.018375","-585670.621858",,,,,,
"0.05525","-129702.14446",,"0.0184166666667","-722598.916586",,,,,,
"0.055375","-555569.274035",,"0.0184583333333","-1096609.28347",,,,,,
"0.0555","-953956.132535",,"0.0185","-1594134.51306",,,,,,
"0.055625","-1218857.00878",,"0.0185416666667","-2084066.47025",,,,,,
"0.05575","-1304113.49869",,"0.0185833333333","-2462281.60265",,,,,,
"0.055875","-1199647.63479",,"0.018625","-2647479.59656",,,,,,
"0.056","-929146.818686",,"0.0186666666667","-2600919.75567",,,,,,
"0.056125","-555238.939598",,"0.0187083333333","-2336127.70415",,,,,,
"0.05625","-206806.042019",,"0.01875","-1941466.71646",,,,,,
"0.056375","-4088.52521971",,"0.0187916666667","-1555330.04039",,,,,,
"0.0565","12526.6991817",,"0.0188333333333","-1291868.30067",,,,,,
"0.056625","-141766.979523",,"0.018875","-1214754.73595",,,,,,
"0.05675","-411216.128927",,"0.0189166666667","-1333361.6749",,,,,,
"0.056875","-704870.139783",,"0.0189583333333","-1596700.06275",,,,,,
"0.057","-926656.434263",,"0.019","-1912801.22492",,,,,,
"0.057125","-1039830.70607",,"0.0190416666667","-2199753.66678",,,,,,
"0.05725","-1046243.79318",,"0.0190833333333","-2399132.05841",,,,,,
"0.057375","-931606.739266",,"0.019125","-2450497.37873",,,,,,
"0.0575","-695138.01975",,"0.0191666666667","-2308631.65325",,,,,,
"0.057625","-359947.829487",,"0.0192083333333","-1961561.27244",,,,,,
"0.05775","32008.03177",,"0.01925","-1434489.58624",,,,,,
"0.057875","430187.294429",,"0.0192916666667","-783064.275743",,,,,,
"0.058","781394.369558",,"0.0193333333333","-82368.3647357",,,,,,
"0.058125","1063474.98845",,"0.019375","605693.161006",,,,,,
"0.05825","1254533.36457",,"0.0194166666667","1224154.06793",,,,,,
"0.058375","1309405.17149",,"0.0194583333333","1698446.68257",,,,,,
"0.0585","1221173.42433",,"0.0195","1976793.03842",,,,,,
"0.058625","1019459.61466",,"0.0195416666667","2048391.90152",,,,,,
"0.05875","768038.12446",,"0.0195833333333","1952678.71059",,,,,,
"0.058875","555647.744227",,"0.019625","1778055.81825",,,,,,
"0.059","470094.268662",,"0.0196666666667","1640440.30599",,,,,,
"0.059125","541375.083115",,"0.0197083333333","1624543.02879",,,,,,
"0.05925","754046.87297",,"0.01975","1768903.2204",,,,,,
"0.059375","1062022.93762",,"0.0197916666667","2071439.64546",,,,,,
"0.0595","1371835.29526",,"0.0198333333333","2478718.01092",,,,,,
"0.059625","1589771.67893",,"0.019875","2899664.23243",,,,,,
"0.05975","1689169.60004",,"0.0199166666667","3263032.25665",,,,,,
"0.059875","1630021.17124",,"0.0199583333333","3482592.0269",,,,,,
"0.06","1441987.65503",,"0.02","3525935.88592",,,,,,
"Case Range","1",,,"2",,,"3",,,"4"
"Time, s","L2_ (Z)",,"Time, s","L2_ (Z)",,"Time, s","L2_ (Z)",,"Time, s","L2_ (Z)"
"0","0",,"0","0",,"0","0",,"0","0"
"0.000125","-834521.269765",,"4.16666666667e-05","-214711.958634",,"2.5e-05","314921.53539",,"1.78571428571e-05","684498.341341"
"0.00025","-1120265.56476",,"8.33333333333e-05","-1227168.58037",,"5e-05","-840762.600856",,"3.57142857143e-05","-429691.431264"
"0.000375","-995691.901238",,"0.000125","-1550600.75152",,"7.5e-05","-1444829.74218",,"5.35714285714e-05","-1173356.03075"
"0.0005","-836366.815584",,"0.000166666666667","-1592315.10206",,"0.0001","-1700605.09208",,"7.14285714286e-05","-1585169.60063"
"0.000625","-676112.136743",,"0.000208333333333","-1513174.91992",,"0.000125","-1765010.31442",,"8.92857142857e-05","-1778104.89308"
"0.00075","-526700.222089",,"0.00025","-1380506.68585",,"0.00015","-1723918.39805",,"0.000107142857143","-1834160.27094"
"0.000875","-362161.53932",,"0.000291666666667","-1207106.50575",,"0.000175","-1610605.77602",,"0.000125","-1794843.2954"
"0.001","-186595.334019",,"0.000333333333333","-1004277.88891",,"0.0002","-1445876.98774",,"0.000142857142857","-1685897.60838"
"0.001125","-37469.5466672",,"0.000375","-799970.854363",,"0.000225","-1258037.81391",,"0.000160714285714","-1535288.31538"
"0.00125","46867.5962433",,"0.000416666666667","-632572.03286",,"0.00025","-1084854.22052",,"0.000178571428571","-1379021.28283"
"0.001375","60021.0927949",,"0.000458333333333","-528026.903091",,"0.000275","-958743.511822",,"0.000196428571429","-1251711.79897"
"0.0015","20755.1795756",,"0.0005","-483163.905023",,"0.0003","-886682.109191",,"0.000214285714286","-1167646.36646"
"0.001625","-35360.8330037",,"0.000541666666667","-470560.998599",,"0.000325","-849908.617198",,"0.000232142857143","-1116415.17604"
"0.00175","-67385.1146575",,"0.000583333333333","-457174.986793",,"0.00035","-821578.351174",,"0.00025","-1077779.29172"
"0.001875","-51620.7480265",,"0.000625","-416925.953943",,"0.000375","-777672.227885",,"0.000267857142857","-1031178.63351"
"0.002","-3812.69757378",,"0.000666666666667","-347040.4591",,"0.0004","-709214.274473",,"0.000285714285714","-965616.063965"
"0.002125","65211.0679224",,"0.000708333333333","-248081.669824",,"0.000425","-611442.771955",,"0.000303571428571","-873783.372388"
"0.00225","156002.551582",,"0.00075","-119117.884368",,"0.00045","-481945.848228",,"0.000321428571429","-751702.494752"
"0.002375","254726.71646",,"0.000791666666667","32147.8102166",,"0.000475","-326653.271448",,"0.000339285714286","-603547.140914"
"0.0025","339652.157547",,"0.000833333333333","190076.155628",,"0.0005","-157537.832887",,"0.000357142857143","-438637.884695"
"0.002625","453346.103142",,"0.000875","388361.702647",,"0.000525","49320.2164717",,"0.000375","-240246.690963"
"0.00275","635995.844258",,"0.000916666666667","678508.809597",,"0.00055","341357.927302",,"0.000392857142857","32097.1702692"
"0.002875","872245.667868",,"0.000958333333333","1074472.35371",,"0.000575","747838.315567",,"0.000410714285714","412940.106249"
"0.003","1119645.88698",,"0.001","1544183.95458",,"0.0006","1258482.98881",,"0.000428571428571","907354.25951"
"0.003125","1358609.03853",,"0.00104166666667","2042637.71349",,"0.000625","1836198.42847",,"0.000446428571429","1490496.56465"
"0.00325","1516020.78612",,"0.00108333333333","2484566.80497",,"0.00065","2404414.90789",,"0.000464285714286","2099202.6832"
"0.003375","1547532.19709",,"0.001125","2800434.53911",,"0.000675","2887586.18062",,"0.000482142857143","2661616.48998"
"0.0035","1478747.62279",,"0.00116666666667","2968761.99846",,"0.0007","3242335.79868",,"0.0005","3125534.2337"
"0.003625","1345848.07321",,"0.00120833333333","3001800.14382",,"0.000725","3457365.48739",,"0.000517857142857","3465268.70198"
"0.00375","1159266.8126",,"0.00125","2912962.43231",,"0.00075","3530640.04263",,"0.000535714285714","3666292.33294"
"0.003875","989474.458694",,"0.00129166666667","2767408.16634",,"0.000775","3505235.93709",,"0.000553571428571","3751775.32096"
"0.004","913061.429638",,"0.00133333333333","2663088.00649",,"0.0008","3467569.30753",,"0.000571428571429","3790207.3047"
"0.004125","952357.716774",,"0.001375","2669316.03896",,"0.000825","3499262.34331",,"0.000589285714286","3860442.72015"
"0.00425","1084231.15497",,"0.00141666666667","2803682.25506",,"0.00085","3643757.96943",,"0.000607142857143","4017627.47394"
"0.004375","1271373.1558",,"0.00145833333333","3046922.59934",,"0.000875","3906720.92742",,"0.000625","4284707.06056"
"0.0045","1441304.8474",,"0.0015","3327656.65435",,"0.0009","4240545.27482",,"0.000642857142857","4635995.27949"
"0.004625","1549571.81666",,"0.00154166666667","3578258.73557",,"0.000925","4581754.85355",,"0.000660714285714","5020433.4874"
"0.00475","1567471.68683",,"0.00158333333333","3747798.95758",,"0.00095","4872388.95523",,"0.000678571428571","5382710.09885"
"0.004875","1455824.82465",,"0.001625","3777381.41117",,"0.000975","5047787.90278",,"0.000696428571429","5659377.03302"
"0.005","1204561.22238",,"0.00166666666667","3620860.21684",,"0.001","5048500.68986",,"0.000714285714286","5786800.97378"
"0.005125","833191.692861",,"0.00170833333333","3261857.30024",,"0.001025","4838263.76098",,"0.000732142857143","5717542.97777"
"0.00525","387616.370701",,"0.00175","2720720.2926",,"0.00105","4414720.53526",,"0.00075","5432820.83225"
"0.005375","-72634.7739909",,"0.00179166666667","2049540.78879",,"0.001075","3810860.15131",,"0.000767857142857","4947917.38917"
"0.0055","-485375.943357",,"0.00183333333333","1321699.79323",,"0.0011","3087457.58709",,"0.000785714285714","4308383.28606"
"0.005625","-823573.062666",,"0.001875","598138.176721",,"0.001125","2307316.67613",,"0.000803571428571","3570668.75861"
"0.00575","-1063535.19037",,"0.00191666666667","-64986.5151599",,"0.00115","1533013.84892",,"0.000821428571429","2795867.37326"
"0.005875","-1160251.53018",,"0.00195833333333","-593742.13621",,"0.001175","841981.595798",,"0.000839285714286","2058829.65485"
"0.006","-1107461.33868",,"0.002","-935980.033714",,"0.0012","301496.113314",,"0.000857142857143","1431566.46473"
"0.006125","-933699.539946",,"0.00204166666667","-1078669.59792",,"0.001225","-51723.9184762",,"0.000875","963859.304712"
"0.00625","-698398.364477",,"0.00208333333333","-1057004.96922",,"0.00125","-226039.541795",,"0.000892857142857","666674.657512"
"0.006375","-483764.760974",,"0.002125","-953096.120215",,"0.001275","-279948.902048",,"0.000910714285714","503241.094164"
"0.0065","-374547.432644",,"0.00216666666667","-876368.25767",,"0.0013","-309472.369364",,"0.000928571428571","395660.758043"
"0.006625","-396395.898454",,"0.00220833333333","-904348.103788",,"0.001325","-400660.768726",,"0.000946428571429","261427.669366"
"0.00675","-527711.346145",,"0.00225","-1067923.82101",,"0.00135","-605763.009567",,"0.000964285714286","39781.2173167"
"0.006875","-732969.557973",,"0.00229166666667","-1358788.12243",,"0.001375","-939555.616076",,"0.000982142857143","-298308.485359"
"0.007","-953327.685556",,"0.00233333333333","-1726498.97335",,"0.0014","-1374877.17842",,"0.001","-743944.086683"
"0.007125","-1119719.83086",,"0.002375","-2090426.61651",,"0.001425","-1848516.33497",,"0.00101785714286","-1252067.53654"
"0.00725","-1181589.1979",,"0.00241666666667","-2366159.17957",,"0.00145","-2279082.39559",,"0.00103571428571","-1753258.80448"
"0.007375","-1083315.98813",,"0.00245833333333","-2464254.79378",,"0.001475","-2572005.24573",,"0.00105357142857","-2159477.92561"
"0.0075","-836345.084183",,"0.0025","-2347566.28456",,"0.0015","-2664989.64078",,"0.00107142857143","-2399270.85773"
"0.007625","-516724.126135",,"0.00254166666667","-2056791.6494",,"0.001525","-2562246.51678",,"0.00108928571429","-2453122.71581"
"0.00775","-201644.186109",,"0.00258333333333","-1673176.50979",,"0.00155","-2318355.12328",,"0.00110714285714","-2351251.963"
"0.007875","48428.6064375",,"0.002625","-1277531.08067",,"0.001575","-2004627.40436",,"0.001125","-2149695.65377"
"0.008","192459.46621",,"0.00266666666667","-936632.411197",,"0.0016","-1690084.91737",,"0.00114285714286","-1910770.81474"
"0.008125","241961.206628",,"0.00270833333333","-680573.251562",,"0.001625","-1419469.25532",,"0.00116071428571","-1682834.64476"
"0.00825","233683.972545",,"0.00275","-501625.961968",,"0.00165","-1205227.04253",,"0.00117857142857","-1489018.0262"
"0.008375","163914.585988",,"0.00279166666667","-401332.771617",,"0.001675","-1056528.29976",,"0.00119642857143","-1344494.79678"
"0.0085","52231.1201898",,"0.00283333333333","-367858.871364",,"0.0017","-968817.223786",,"0.00121428571429","-1250992.86114"
"0.008625","-53808.6090676",,"0.002875","-370573.880476",,"0.001725","-921726.361614",,"0.00123214285714","-1196344.92692"
"0.00875","-108990.288062",,"0.00291666666667","-366512.511152",,"0.00175","-879762.836032",,"0.00125","-1152600.03526"
"0.008875","-102391.777157",,"0.00295833333333","-325709.881702",,"0.001775","-811082.309938",,"0.00126785714286","-1089507.11712"
"0.009","-49714.1537434",,"0.003","-247677.27312",,"0.0018","-708542.437505",,"0.00128571428571","-995853.775542"
"0.009125","15530.4270287",,"0.00304166666667","-156348.517692",,"0.001825","-589654.251947",,"0.00130357142857","-883236.830645"
"0.00925","53791.8225486",,"0.00308333333333","-81431.0548938",,"0.00185","-478900.193015",,"0.00132142857143","-771082.229579"
"0.009375","42294.400022",,"0.003125","-46312.7442392",,"0.001875","-397938.073222",,"0.00133928571429","-678525.937273"
"0.0095","-2590.63934159",,"0.00316666666667","-51714.035451",,"0.0019","-354229.132956",,"0.00135714285714","-615732.343902"
"0.009625","-69608.9963035",,"0.00320833333333","-95446.2193534",,"0.001925","-351064.029445",,"0.001375","-589022.05692"
"0.00975","-159023.80237",,"0.00325","-177052.764967",,"0.00195","-389665.275166",,"0.00139285714286","-601638.099209"
"0.009875","-256804.289854",,"0.00329166666667","-287723.618981",,"0.001975","-463263.112093",,"0.00141071428571","-648956.004666"
"0.01","-341079.951056",,"0.00333333333333","-410875.597203",,"0.002","-559102.908323",,"0.00142857142857","-721327.780597"
"0.010125","-454330.392524",,"0.003375","-579553.133466",,"0.002025","-700777.544352",,"0.00144642857143","-835759.119342"
"0.01025","-636675.298991",,"0.00341666666667","-844307.246146",,"0.00205","-934827.390811",,"0.00146428571429","-1032090.43429"
"0.010375","-872711.729853",,"0.00345833333333","-1218250.89205",,"0.002075","-1288943.71892",,"0.00148214285714","-1343414.52272"
"0.0105","-1119966.20982",,"0.0035","-1668768.09888",,"0.0021","-1751864.7193",,"0.0015","-1773480.90929"
"0.010625","-1358827.68265",,"0.00354166666667","-2150510.32275",,"0.002125","-2286051.46415",,"0.00151785714286","-2296893.33292"
"0.01075","-1516170.18234",,"0.00358333333333","-2578001.58493",,"0.00215","-2814633.2809",,"0.00153571428571","-2850236.50175"
"0.010875","-1547629.57367",,"0.003625","-2881272.87578",,"0.002175","-3261561.60965",,"0.00155357142857","-3361014.74471"
"0.011","-1478816.88365",,"0.00366666666667","-3038664.929",,"0.0022","-3583040.0724",,"0.00157142857143","-3776609.09423"
"0.011125","-1345896.21738",,"0.00370833333333","-3062223.86312",,"0.002225","-3767776.29341",,"0.00158928571429","-4071354.04263"
"0.01125","-1159299.90758",,"0.00375","-2965142.81905",,"0.00225","-3813422.39937",,"0.00160714285714","-4230519.20776"
"0.011375","-989497.041635",,"0.00379166666667","-2812470.00519",,"0.002275","-3762728.30854",,"0.001625","-4276948.80191"
"0.0115","-913076.505692",,"0.00383333333333","-2701989.96833",,"0.0023","-3701994.70856",,"0.00164285714286","-4278863.31849"
"0.011625","-952368.599134",,"0.003875","-2702857.49247",,"0.002325","-3712655.29307",,"0.00166071428571","-4315140.74718"
"0.01175","-1084237.97284",,"0.00391666666667","-2832598.30575",,"0.00235","-3837908.51058",,"0.00167857142857","-4440542.86175"
"0.011875","-1271378.26019",,"0.00395833333333","-3071849.46573",,"0.002375","-4083421.50753",,"0.00169642857143","-4678173.26139"
"0.012","-1441307.92575",,"0.004","-3349159.02282",,"0.0024","-4401455.13158",,"0.00171428571429","-5002304.95193"
"0.012125","-1549574.00716",,"0.00404166666667","-3596793.65534",,"0.002425","-4728368.80381",,"0.00173214285714","-5361689.6868"
